date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
15-Apr-18,0,14.6,0,9,0,8.5,0,3,996,17,0,25,0,120,0,33,3.3,0,10.475,2,3.3,6.2,6.2,-1.8
16-Apr-18,0,11.8,0,6.4,0,5,0,7,995.2,18.5,0,30,0,150,0,40,0,0,9.525,1.1,1.8,0.3,0.3,-7.6
17-Apr-18,0,16.3,0,10.1,0,8.6,0,1.6,1000.3,18.5,0,26,0,180,0,36,10.1,0,10.825,2.9,4.8,1.5,1.5,-5.9
18-Apr-18,0,17.9,0,10.9,0,10.3,0,0.1,1011.8,15.9,0,30,0,160,0,40,1.6,0,11.025,2.3,3.3,3.7,3.7,-3.4
19-Apr-18,0,17.9,0,8.6,0,10.3,0,0.2,1018.5,6.6,0,15,0,140,0,18,9.1,0,12.425,3.1,4.4,6.5,6.5,-0.4
20-Apr-18,0,15.9,0,6.4,0,4.9,3,0,1022.8,6.2,0,13,0,240,0,17,13.3,0,12.475,3,4.3,9.3,9.3,2.6
21-Apr-18,0,19,0,4,0,1.4,0,2,1013.9,6.2,0,14,0,160,0,20,10.8,0,12.55,3.1,4.3,10.1,10.1,3.7
22-Apr-18,0,12.5,0,8.4,0,7.3,0,1.6,1008.2,13,0,23,0,240,0,30,7.4,0,12.325,2.2,3.8,10.6,10.6,4.4
23-Apr-18,0,13.4,0,9,0,8.6,0,0.8,1010.4,11.8,0,22,0,260,0,29,1.9,0,11.3,1.6,2.4,11.2,11.2,5.1
24-Apr-18,0,11.8,0,8.1,0,8.7,0,9.6,1009,9.7,0,20,0,240,0,26,1.7,0,11.125,1.4,2,2.8,2.8,-3.1
25-Apr-18,0,12,0,7,0,5.6,0,3.9,1009.6,15,0,26,0,250,0,38,8.8,0,10.625,2.4,4,1.2,1.2,-4.5
26-Apr-18,0,12.2,0,6.7,0,4.7,0,0.9,1011,9.6,0,19,0,250,0,31,9,0,10.8,2.8,4.2,3.1,3.1,-2.4
27-Apr-18,0,12.7,0,5.3,0,5.3,0,7.8,1007.8,5.9,0,14,0,30,0,21,3.7,0,10.575,2.3,3.2,0,-2.5,-7.7
28-Apr-18,0,12,0,4,0,3,3,0,1011.4,5.4,0,16,0,160,0,21,7.1,0,11.15,2.3,3.2,2.3,2.3,-5.1
29-Apr-18,0,13.8,0,2.2,0,0.1,0,1.5,1013.7,5,0,13,0,300,0,19,9.4,0,11,2.8,4.1,3.5,3.5,-3.5
30-Apr-18,0,13.7,0,2.5,0,0.4,0,0.1,1011,5.6,0,13,0,240,0,19,12.6,0,11.45,3.1,4.6,6.5,6.5,-0.3
01-May-18,0,12.7,0,5.7,0,5,0,6.2,999.9,11.9,0,23,0,170,0,33,0,0,10.675,1.2,1.9,1.4,1.4,-5.2
02-May-18,0,12.4,0,5.7,0,4,0,0.6,1004.8,12.9,0,22,0,280,0,34,11.6,0,11.25,2.9,4.9,3.7,3.7,-2.7
03-May-18,0,12.7,0,8.2,0,7.4,0,0.7,1014.6,9.9,0,16,0,240,0,21,0,0,10.85,1.3,2,4.3,4.3,-1.9
04-May-18,0,16.8,0,9.6,0,9.3,0,0.7,1018.9,5.5,0,12,0,240,0,16,4.9,0,12.625,2.5,3.6,6,6,0
05-May-18,0,18.4,0,8.9,0,7.6,3,0,1021.4,6.5,0,13,0,260,0,18,10.7,0,13.9,3.2,4.6,9.1,9.1,3.3
06-May-18,0,20,0,6.4,0,4.5,3,0,1019.6,5,0,15,0,270,0,19,7.9,0,14.525,2.7,3.8,11.6,11.6,6
07-May-18,0,17.7,0,10.4,0,9.5,2,0,1012.7,6.8,0,14,0,160,0,18,1.5,0,14.825,2.3,3.1,13.6,13.6,8.3
08-May-18,0,14.1,0,9.5,0,10.8,0,0.9,1007,11.7,0,21,0,270,0,27,8.6,0,14.3,2.9,4.7,15.2,15.2,10.2
09-May-18,0,12.2,0,7.5,0,8.5,0,3.9,1003.4,13.6,0,23,0,180,0,33,3.1,0,12.725,1.9,3,13,13,8.3
10-May-18,0,14.5,0,6.3,0,4.5,0,1,1008.8,12.6,0,21,0,260,0,29,11,0,12.25,3.2,5,14.8,14.8,10.4
11-May-18,0,12.9,0,6.6,0,6.6,0,7.7,1002.8,13,0,27,0,150,0,36,7.7,0,12.175,2.5,4,9.3,9.3,5.2
12-May-18,0,13.9,0,3.7,0,1.8,2,0,1009.8,4.8,0,11,0,210,0,15,8.8,0,12.35,2.7,3.8,11.8,11.8,7.9
13-May-18,0,15.4,0,6.1,0,5,2,0,1013.5,6.3,0,14,0,160,0,18,7.4,0,12.675,2.8,4,14.2,14.2,10.7
14-May-18,0,17,0,10.7,0,10.5,0,0.3,1018.7,6,0,11,0,140,0,15,2.7,0,13.775,2.5,3.5,16.2,16.2,13
15-May-18,0,15.5,0,5.5,0,10.2,0,0.2,1024.9,7.1,0,14,0,310,0,23,0.6,0,13.625,1.6,2.3,17.3,17.3,14.3
16-May-18,0,16.8,0,3.1,0,1,3,0,1028.8,7.8,0,14,0,30,0,21,13.9,0,12.85,3.7,5.4,20.4,20.4,17.8
17-May-18,0,18,0,5.2,0,3.5,3,0,1025.4,6.6,0,14,0,130,0,18,6.5,0,12.975,3.4,4.8,23.2,23.2,20.9
18-May-18,0,17.9,0,9.5,0,9.3,3,0,1022.1,4.9,0,11,0,320,0,14,3.5,0,14.25,3,4,25.5,25.5,23.6
19-May-18,0,20.1,0,8.2,0,7,2,0,1017.7,12,0,20,0,160,0,26,7.6,0,14.35,3.5,5.1,28.2,28.2,26.6
20-May-18,0,16.5,0,12.3,0,11.6,0,11.8,1013.9,10.2,0,16,0,140,0,21,0,0,13.8,1.6,2.3,17.6,17.6,16.2
21-May-18,0,12.8,0,7.4,0,10.9,0,15.9,1017.2,8.9,0,16,0,360,0,23,0.4,0,13.025,1,1.5,2.5,2.5,1.2
22-May-18,0,18.1,0,4,0,2.3,3,0,1021,5,0,10,0,350,0,15,15,0,13.625,4.1,5.8,6.5,6.5,5.3
23-May-18,0,23.1,0,6.5,0,4.8,3,0,1021.2,4.1,0,11,0,150,0,15,14.6,0,15.625,4.2,5.7,10.5,10.5,9.5
24-May-18,0,21,0,8.4,0,6.6,0,3.4,1020.2,4.3,0,12,0,240,0,17,9.1,0,16.475,3.1,4.2,9.9,9.9,9.2
25-May-18,0,22.8,0,10.7,0,11.7,2,0,1021.3,9.8,0,16,0,340,0,23,11.1,0,16.875,3.9,5.6,13.5,13.5,13.1
26-May-18,0,21.4,0,9.6,0,9.3,3,0,1018.9,9.3,0,14,0,30,0,20,4.3,0,15.425,3.4,4.7,16.4,16.4,16.4
27-May-18,0,20.5,0,12.7,0,11.9,0,1.8,1014.2,7.2,0,14,0,120,0,18,1.4,0,15.825,2.7,3.6,16.9,16.9,17.1
28-May-18,0,24,0,12.2,0,10.8,3,0,1017.4,3.4,0,7,0,110,0,10,6.5,0,17.45,4,5.3,20.3,20.3,20.8
29-May-18,0,26.3,0,13.1,0,11.1,3,0,1016.3,5,0,13,0,40,0,17,14.5,0,18.975,5,6.7,24.4,24.4,25.3
30-May-18,0,24,0,11.3,0,9.5,3,0,1012,4.5,0,9,0,20,0,14,11.9,0,18.825,4.4,5.9,27.8,27.8,29
31-May-18,0,23.9,0,13.7,0,13.1,3,0,1012.1,4.7,0,13,0,220,0,17,4.7,0,19.375,3.7,4.9,30.6,30.6,32.1
01-Jun-18,0,21.5,0,14.3,0,13.7,2,0,1014.8,4.8,0,12,0,280,0,16,1.7,0,19.325,2.9,3.8,32.7,32.7,34.3
02-Jun-18,0,20.4,0,14.5,0,14.5,2,0,1014.7,4.7,0,10,0,120,0,13,0.3,0,18.5,2.1,2.7,34.2,34.2,35.9
03-Jun-18,0,21.2,0,12.3,0,11.7,0,0,1016.4,4.3,0,8,0,170,0,11,5.2,0,18.575,3,3.9,36.2,36.2,38.1
04-Jun-18,0,22.9,0,12.6,0,10.2,3,0,1016.2,4.9,0,9,0,340,0,13,9.8,0,18.75,4.2,5.7,39.1,39.1,41.1
05-Jun-18,0,23.6,0,14.1,0,13.2,0,1,1015.2,4,0,10,0,30,0,13,8.2,0,19.575,3.8,5,40.5,40.5,42.8
06-Jun-18,0,23.9,0,15.3,0,14.9,2,0,1013.9,4.6,0,10,0,320,0,13,8.8,0,20.275,3.7,4.9,42.9,42.9,45.3
07-Jun-18,0,26.1,0,14.1,0,14.1,3,0,1014.8,5.8,0,11,0,30,0,20,9.2,0,20.2,4.4,5.7,45.6,45.6,48.1
08-Jun-18,0,25,0,13.2,0,11.6,2,0,1014.6,4.2,0,15,0,330,0,22,5.6,0,19.925,3.7,4.8,47.7,47.7,50.4
09-Jun-18,0,22.6,0,13.1,0,11.9,3,0,1013.8,4.7,0,13,0,300,0,17,5.5,0,19.675,3.3,4.3,49.6,49.6,52.4
10-Jun-18,0,16.2,0,13.3,0,13.7,2,0,1014.5,6.2,0,9,0,300,0,13,0,0,17.8,2.1,2.9,50.8,50.8,53.6
11-Jun-18,0,18.3,0,12.8,0,12.1,0,0.6,1016.8,6.2,0,11,0,310,0,17,0.1,0,16.65,2.6,3.4,51.6,51.6,54.5
12-Jun-18,0,18.5,0,9.9,0,13.1,3,0,1019.1,6.4,0,11,0,270,0,15,4,0,17.05,3,4.1,53.2,53.2,56.1
13-Jun-18,0,17.6,0,9.9,0,7.3,0,1.5,1007.8,11.5,0,25,0,210,0,36,0,0,15.7,1.7,2.4,52.5,52.5,55.5
14-Jun-18,0,17.3,0,10.4,0,11.4,0,0.6,1005.2,18.6,0,36,0,230,0,50,7.8,0,16.2,3.3,5.9,53.6,53.6,56.7
15-Jun-18,0,15.4,0,10.8,0,9.5,0,4.2,1010.4,10.6,0,19,0,230,0,24,0.1,0,15.325,2.3,3.3,50.6,50.6,53.7
16-Jun-18,0,16.4,0,11.1,0,10.6,0,1,1008.4,13.4,0,22,0,250,0,29,2.7,0,15.25,2.7,4.1,51.1,51.1,54.2
17-Jun-18,0,17.6,0,11,0,10.4,0,2.2,1010,13.5,0,21,0,230,0,29,4.4,0,15.75,2.5,4,50.2,50.2,53.4
18-Jun-18,0,16.3,0,11,0,11.2,0,0.8,1016.3,9.8,0,18,0,240,0,23,0.8,0,15.5,1.7,2.6,50.3,50.3,53.6
19-Jun-18,0,21.4,0,9.9,0,8,0,1.3,1015.6,9.2,0,20,0,210,0,30,1.2,0,15.45,2.3,3.3,50.3,50.3,53.6
20-Jun-18,0,16.3,0,10.3,0,11.5,0,0.4,1019.1,12,0,19,0,220,0,27,4.1,0,16.1,2.6,4.2,51.3,51.3,54.7
21-Jun-18,0,17.9,0,7.3,0,5.7,0,0,1029.8,7.5,0,13,0,350,0,20,13.3,0,15.35,4.1,5.9,53.5,53.5,56.9
22-Jun-18,0,19.2,0,5.5,0,3.7,0,0,1031.6,4.5,0,10,0,270,0,17,15.1,0,16.175,4,5.5,55.5,55.5,59.1
23-Jun-18,0,22.1,0,8.4,0,6.2,3,0,1027.7,4.1,0,11,0,280,0,15,15.3,0,17.65,4.4,5.9,57.7,57.7,61.3
24-Jun-18,0,26.3,0,8.1,0,6.3,3,0,1023.3,3.4,0,10,0,210,0,12,14.9,0,18.425,4.9,6.4,60,60,63.7
25-Jun-18,0,26.7,0,9.7,0,7.9,0,0,1023.9,3.3,0,10,0,220,0,13,10.6,0,19.025,4.6,6,62.1,62.1,65.8
26-Jun-18,0,29.3,0,16,0,14.8,0,0,1022.3,6.4,0,14,0,150,0,18,13.4,0,20.1,5.9,7.5,64.7,64.7,68.4
27-Jun-18,0,30.8,0,15.4,0,13.4,0,0,1022,5.2,0,12,0,110,0,16,14.8,0,20.95,6,7.7,67.2,67.2,70.9
28-Jun-18,0,32,0,12.4,0,9.6,0,0,1022.8,4.9,0,14,0,60,0,20,15.6,0,21.3,6,7.6,69.5,69.5,73.2
29-Jun-18,0,31.1,0,15.5,0,12.4,0,0,1019.3,5.1,0,11,0,120,0,15,15.5,0,22.125,6,7.6,71.7,71.7,75.4
30-Jun-18,0,27.9,0,13.9,0,11.6,3,0,1014.3,5.6,0,15,0,240,0,19,11.7,0,21.8,5,6.5,73.4,73.4,77.2
01-Jul-18,0,22.8,0,14.2,0,14.1,0,0,1016,11.2,0,17,0,340,0,24,8.2,0,20.3,4.6,6.5,74.9,74.9,78.7
02-Jul-18,0,26.8,0,11.3,0,11.4,0,0,1018,8.6,0,14,0,360,0,19,14.7,0,20.2,5.4,7.2,76.7,76.7,80.4
03-Jul-18,0,28,0,11.6,0,11,3,0,1015.7,5.7,0,10,0,330,0,17,15.3,0,21.075,5.7,7.4,78.4,78.4,82
04-Jul-18,0,23.6,0,13.5,0,10.5,3,0,1013.7,7,0,13,0,270,0,17,13.7,0,21.125,4.6,6.3,79.7,79.7,83.3
05-Jul-18,0,22.6,0,14.1,0,14.2,0,0,1016.4,4.4,0,9,0,260,0,12,5.4,0,20.675,3.3,4.2,80.6,80.6,84.2
06-Jul-18,0,22.3,0,14.9,0,14.1,2,0,1019.8,7.1,0,15,0,250,0,18,6.2,0,22.25,4,5.6,81.7,81.7,85.2
07-Jul-18,0,24.7,0,14.4,0,12.2,3,0,1023.3,4.9,0,13,0,280,0,17,6.6,0,21.35,3.5,4.6,82.6,82.6,86.1
08-Jul-18,0,21.3,0,14.7,0,14.1,3,0,1026.5,4.2,0,10,0,280,0,14,0.8,0,20.125,2.6,3.4,83.2,83.2,86.7
09-Jul-18,0,24.1,0,13.3,0,12,3,0,1026.8,5.3,0,11,0,350,0,16,7.3,0,19.95,4.1,5.4,84.2,84.2,87.7
10-Jul-18,0,24.3,0,9.4,0,7.9,3,0,1023.7,6,0,16,0,250,0,20,14.2,0,20.425,4.6,6.3,85.3,85.3,88.7
11-Jul-18,0,24.4,0,13.4,0,12.9,0,0,1021.3,6.6,0,13,0,20,0,19,8.4,0,20.15,4.8,6.5,86.4,86.4,89.7
12-Jul-18,0,22,0,12.6,0,10.8,0,0,1021.8,6.1,0,12,0,360,0,17,7,0,19.8,3.9,5.3,87.2,87.2,90.5
13-Jul-18,0,23.8,0,13,0,11.2,0,0,1020.2,5,0,14,0,280,0,19,10.2,0,20.3,4.6,6.1,88.2,88.2,91.4
14-Jul-18,0,21.5,0,13.1,0,11.3,0,0.7,1016.2,7.4,0,16,0,230,0,21,1.6,0,19.225,2.5,3.3,88,88,91.2
15-Jul-18,0,21.1,0,14.6,0,16.3,0,6.5,1011,8.1,0,17,0,280,0,21,0.7,0,18.45,2,2.7,81.9,81.9,85.1
16-Jul-18,0,18.3,0,12.8,0,10.4,0,1,1012.4,7.5,0,16,0,270,0,22,2.2,0,17.45,2.6,3.6,81.5,81.5,84.7
17-Jul-18,0,19.9,0,12.3,0,11.2,2,0,1012.7,5.9,0,14,0,260,0,19,3.2,0,17.175,3.3,4.4,82.4,82.4,85.5
18-Jul-18,0,19.9,0,12,0,9.1,3,0,1016.3,4.6,0,11,0,320,0,16,7.7,0,17.6,3.9,5.2,83.4,83.4,86.5
19-Jul-18,0,20.3,0,11,0,10,0,0,1017.7,5.7,0,12,0,250,0,17,7.1,0,17.85,3.8,5.1,84.3,84.3,87.4
20-Jul-18,0,20.2,0,14.4,0,14.2,0,0.3,1014.2,8.6,0,14,0,260,0,19,0.3,0,17.975,2.3,3.2,84.5,84.5,87.6
21-Jul-18,0,20.2,0,12.8,0,12.8,2,0,1015,7.2,0,14,0,260,0,22,5.3,0,18.4,3.3,4.6,85.3,85.3,88.4
22-Jul-18,0,23.3,0,16.2,0,16.1,0,0.6,1015.2,6.9,0,12,0,260,0,16,0.6,0,18.95,2.8,3.7,85.3,85.3,88.4
23-Jul-18,0,21.7,0,14.8,0,16.4,0,0.2,1012.8,6.9,0,14,0,250,0,20,2.4,0,18.925,2.8,3.8,85.8,85.8,88.8
24-Jul-18,0,21.5,0,13.6,0,14.3,2,0,1013,6.7,0,13,0,250,0,19,8.4,0,18.85,4.3,5.8,86.7,86.7,89.7
25-Jul-18,0,25.1,0,12.2,0,9.1,0,0,1012.2,9.5,0,17,0,170,0,22,9.3,0,18.125,4.3,5.8,87.6,87.6,90.6
26-Jul-18,0,23,0,14.7,0,16,0,13.2,1006.8,11.5,0,22,0,170,0,31,0.8,0,18.6,2.5,3.3,74.9,74.9,77.8
27-Jul-18,0,19.6,0,11.2,0,13.3,0,18.8,1001.2,8.7,0,19,0,210,0,27,0.3,0,17.125,1.9,2.5,56.7,56.7,59.6
28-Jul-18,0,17.1,0,10.2,0,10.4,0,3.3,996.8,10.7,0,22,0,260,0,40,7.8,0,16.125,3,4.6,54.9,54.9,57.9
29-Jul-18,0,17.8,0,12.2,0,10,0,0.1,995.5,8.3,0,16,0,240,0,21,2.3,0,15.7,2.9,3.9,56.2,56.2,59.3
30-Jul-18,0,17.2,0,11.6,0,10.6,0,11.4,1002.8,9.8,0,20,0,240,0,26,8.5,0,15.375,2.8,4.2,46.2,46.2,49.3
31-Jul-18,0,18.2,0,11.2,0,9.9,0,1.1,1008.5,13,0,23,0,220,0,32,1.6,0,14.9,2.3,3.2,46.4,46.4,49.6
01-Aug-18,0,19.5,0,13.5,0,11.9,0,5.6,1011.3,9.6,0,22,0,170,0,28,0,0,15.175,1.7,2.2,41.8,41.8,45
02-Aug-18,0,21.3,0,16.7,0,15.2,0,0.8,1016.2,4.8,0,11,0,220,0,14,0.3,0,16.775,1.9,2.4,42.2,42.2,45.4
03-Aug-18,0,20.1,0,14.6,0,16,2,0,1021.8,6.5,0,12,0,290,0,18,1,0,17.6,2.1,2.7,43.4,43.4,46.7
04-Aug-18,0,18.7,0,13.8,0,12.5,2,0,1024.8,4.7,0,10,0,240,0,14,0.8,0,17.25,2,2.6,44.7,44.7,48
05-Aug-18,0,20,0,12.2,0,10,0,0,1020.1,4.5,0,13,0,260,0,15,4,0,17.225,2.7,3.7,46.3,46.3,49.7
06-Aug-18,0,19.4,0,13.6,0,13,0,0.1,1013.2,7.5,0,14,0,240,0,18,0.4,0,17.05,1.9,2.7,47.3,47.3,50.8
07-Aug-18,0,17.5,0,12.6,0,12.3,0,2.4,1007.8,9.7,0,18,0,250,0,23,4.6,0,16.45,2.9,4.1,46.6,46.6,50.1
08-Aug-18,0,17.7,0,9.1,0,9.7,0,2.1,1008.5,8.9,0,19,0,280,0,24,9.3,0,16.175,3,4.5,46.2,46.2,49.9
09-Aug-18,0,17,0,8.4,0,7.3,0,1,1012.2,8.4,0,16,0,240,0,24,8.4,0,15.275,2.9,4.2,46.9,46.9,50.6
10-Aug-18,0,18,0,9.8,0,10.5,0,1.9,1015.4,5.8,0,11,0,250,0,17,8.3,0,15.625,3,4.2,46.8,46.8,50.5
11-Aug-18,0,20.7,0,9.9,0,6.8,0,2.8,1011.3,9.2,0,17,0,160,0,22,0.1,0,15.4,1.9,2.5,45,45,48.8
12-Aug-18,0,21.1,0,13.4,0,11.9,0,0.7,1004.4,3.6,0,10,0,290,0,13,1.7,0,16.75,2.5,3.2,45.8,45.8,49.6
13-Aug-18,0,18.9,0,14.2,0,13.9,0,0.2,1009.2,8.4,0,16,0,270,0,20,3.3,0,16.925,2.3,3.3,46.9,46.9,50.8
14-Aug-18,0,19.9,0,15.4,0,15.2,0,0.2,1013,11.8,0,21,0,240,0,28,1,0,16.825,2,2.7,47.9,47.9,51.8
15-Aug-18,0,20.5,0,13.2,0,16.1,0,3.5,1009.2,12.8,0,20,0,260,0,28,1.4,0,16.85,2.4,3.3,45.7,45.7,49.6
16-Aug-18,0,17.7,0,11.8,0,10.4,0,1.7,1011.7,13.6,0,21,0,270,0,29,8.3,0,15.825,3,4.6,45.7,45.7,49.7
17-Aug-18,0,17.1,0,12.9,0,11.8,0,0.9,1015.2,15.3,0,25,0,240,0,32,0,0,15.25,1.4,1.9,45.6,45.6,49.7
18-Aug-18,0,23,0,16.1,0,14.8,0,1.7,1011.8,11.6,0,26,0,240,0,34,2.9,0,16.475,2.9,4,45.6,45.6,49.7
19-Aug-18,0,21,0,15.3,0,15.2,0,0.3,1013.3,11,0,23,0,240,0,32,1.4,0,16.9,2.2,3.1,46.6,46.6,50.7
20-Aug-18,0,18.3,0,14.6,0,15,0,1.1,1017,7.1,0,12,0,250,0,17,0.1,0,17.025,1.7,2.3,46.4,46.4,50.6
21-Aug-18,0,23.8,0,14.2,0,14,0,0.3,1014.9,8.7,0,17,0,240,0,22,5.6,0,17.3,3.1,4.2,47.9,47.9,52.1
22-Aug-18,0,19.6,0,13,0,14.9,0,5.4,1013.6,8.7,0,16,0,210,0,21,4.5,0,17.2,2.4,3.4,43.9,43.9,48.1
23-Aug-18,0,16.4,0,11,0,11.8,0,2.9,1013,13.4,0,22,0,280,0,32,7,0,15.875,2.5,3.9,42.5,42.5,46.7
24-Aug-18,0,15.3,0,8.9,0,9.1,0,6.2,1014.3,11.5,0,20,0,280,0,29,4.7,0,14.75,1.9,3,37.4,37.4,41.8
25-Aug-18,0,18.4,0,5.3,0,3.5,0,1.2,1012,4.1,0,13,0,190,0,17,10.1,0,14.45,2.8,3.8,38.1,38.1,42.5
26-Aug-18,0,17,0,11.4,0,10.6,0,12.3,1002.8,14.1,0,22,0,270,0,33,0.1,0,14.925,1.3,2,26.6,26.6,31.1
27-Aug-18,0,16.2,0,11.2,0,11.4,0,0.2,1009.4,11.7,0,21,0,270,0,34,2,0,14.775,2.1,3.1,28,28,32.5
28-Aug-18,0,17.1,0,9.6,0,7.8,0,4.6,1012,7.4,0,13,0,200,0,17,1.6,0,14.175,1.8,2.4,24.7,24.7,29.3
29-Aug-18,0,17.3,0,8,0,4.8,0,0.1,1017.3,6.2,0,14,0,300,0,21,6.6,0,14.05,2.4,3.4,26.5,26.5,31.1
30-Aug-18,0,18.2,0,8.5,0,6.2,3,0,1020.2,7.4,0,14,0,130,0,17,5.2,0,14,2.7,3.7,28.5,28.5,33.2
31-Aug-18,0,18.8,0,13.9,0,12.9,0,0.6,1016.6,11.4,0,21,0,150,0,28,0,0,14.525,2,2.8,29.4,29.4,34.1
01-Sep-18,0,22.9,0,13.8,0,12.8,2,0,1018.7,4.2,0,14,0,160,0,19,5.7,0,15.725,2.6,3.4,31.3,31.3,36.1
02-Sep-18,0,19.8,0,12.2,0,13.3,0,3.3,1019.5,9.1,0,15,0,150,0,20,1.9,0,16.05,1.5,2.1,29,29,33.9
03-Sep-18,0,17,0,6.8,0,4.4,3,0,1024.2,5.9,0,14,0,320,0,19,8.7,0,14.85,2.3,3.3,30.8,30.8,35.7
04-Sep-18,0,17.6,0,7.2,0,4.1,3,0,1024.6,3.9,0,11,0,310,0,15,1.8,0,14.075,1.8,2.4,32.1,32.1,37
05-Sep-18,0,17.5,0,9.4,0,6.3,0,0.2,1023,7.3,0,14,0,230,0,20,0.7,0,14.475,1.6,2.2,33,33,37.9
06-Sep-18,0,16,0,11.8,0,12.8,0,4.3,1019.2,9.1,0,18,0,270,0,25,0,0,14.675,1.1,1.6,29.5,29.5,34.5
07-Sep-18,0,16.5,0,11,0,11.2,0,1.2,1014.8,4.7,0,12,0,270,0,18,0.3,0,14.675,1.6,2.1,29.4,29.4,34.5
08-Sep-18,0,17.4,0,13.7,0,13,0,4.2,1009.2,7.9,0,19,0,250,0,25,0,0,14.8,1.3,1.7,26.1,26.1,31.2
09-Sep-18,0,16.4,0,12.7,0,11.7,0,1,1012.5,13.5,0,22,0,240,0,28,3.8,0,14.675,2.1,3.1,26.8,26.8,31.9
10-Sep-18,0,16.6,0,12.3,0,10.9,0,11.2,1013.6,9.3,0,18,0,250,0,22,0,0,14.125,1.1,1.5,16.4,16.4,21.6
11-Sep-18,0,16.6,0,10.7,0,11,0,4.3,1016.2,9.8,0,21,0,240,0,29,1.2,0,14.225,1.7,2.3,13.5,13.5,18.7
12-Sep-18,0,16.1,0,9.8,0,7.5,0,0.5,1021.4,8.2,0,16,0,280,0,20,8.1,0,14.025,2.1,2.9,14.8,14.8,20.1
13-Sep-18,0,16.3,0,10.4,0,8.9,0,0.3,1019.4,12,0,20,0,240,0,26,1.1,0,13.725,1.8,2.5,16.1,16.1,21.5
14-Sep-18,0,16.1,0,11.5,0,11.2,0,3.8,1016.8,10.8,0,17,0,240,0,23,2.6,0,13.95,1.6,2.3,13.7,13.7,19.1
15-Sep-18,0,17.9,0,12.4,0,10.5,0,1.1,1012.7,11.6,0,25,0,160,0,31,0.5,0,13.95,1.7,2.3,14.1,14.1,19.5
16-Sep-18,0,17.4,0,10.5,0,10.1,0,3.5,1009.5,8.9,0,19,0,250,0,25,5.6,0,14.7,1.5,2.2,11.9,11.9,17.4
17-Sep-18,0,19.7,0,10.4,0,7.3,0,7.1,1000.6,13.1,0,27,0,170,0,37,0.2,0,14.225,1.4,1.9,6,6,11.6
18-Sep-18,0,17.8,0,12.6,0,12.1,0,1.2,995.3,13.5,0,24,0,220,0,33,5.6,0,14.85,1.8,2.7,6.5,6.5,12.1
19-Sep-18,0,15.6,0,9.7,0,10.9,0,4.3,998.3,20.2,0,44,0,240,0,58,3,0,13.425,1.8,2.9,3.9,3.9,9.6
20-Sep-18,0,10.9,0,6.7,0,6,0,15.8,1001.8,6.7,0,17,0,270,0,26,0,0,11.875,0.8,1,0,-10,-5.4
21-Sep-18,0,15.1,0,7.3,0,5.6,0,6.8,1008.2,11.9,0,28,0,260,0,40,6.4,0,11.75,1.8,2.6,0,-5,-10
22-Sep-18,0,12.9,0,9,0,8.4,0,3.6,1014.4,5.9,0,11,0,70,0,17,1,0,11.9,1,1.4,0,-2.6,-10
23-Sep-18,0,13.9,0,4.6,0,3.1,0,0.1,1026.2,7.4,0,17,0,320,0,23,9.6,0,11.725,1.7,2.5,1.6,1.6,-7.9
24-Sep-18,0,15,0,3.2,0,0.9,3,0,1036.6,4,0,10,0,170,0,13,7.3,0,11.175,1.5,2.1,3.1,3.1,-6
25-Sep-18,0,17,0,7.1,0,5.5,0,0.7,1030.5,10.6,0,20,0,170,0,25,0.1,0,11.425,1.5,1.9,3.9,3.9,-4.9
26-Sep-18,0,19.2,0,11.1,0,10.9,0,0.9,1027.7,4.6,0,9,0,180,0,12,1.1,0,13.35,1.1,1.5,4,4,-4.4
27-Sep-18,0,15.7,0,5.6,0,3.2,0,0.3,1027.4,5.6,0,13,0,330,0,22,3.4,0,12.825,1,1.4,4.7,4.7,-3.5
28-Sep-18,0,14.1,0,3,0,1.1,0,0.1,1032.1,4.6,0,12,0,30,0,20,9.9,0,11.35,1.5,2.1,6,6,-2
29-Sep-18,0,14.4,0,4,0,0.8,0,0.1,1026.1,7.3,0,13,0,270,0,20,5.9,0,10.8,1.3,1.9,7.1,7.1,-0.6
30-Sep-18,0,13.1,0,6.8,0,8,0,0.6,1024.4,7.8,0,17,0,310,0,23,1,0,11.375,1.1,1.5,7.5,7.5,-0.2
01-Oct-18,0,14.3,0,6.7,0,3.1,0,1.4,1025.8,9.5,0,19,0,240,0,27,1.6,0,11.175,0.9,1.4,7,7,-0.7
02-Oct-18,0,15.8,0,12.3,0,11.7,0,0.2,1023.5,12.3,0,20,0,270,0,26,1.8,0,12.85,1,1.5,7.7,7.7,0.1
03-Oct-18,0,14.9,0,12.2,0,11.8,0,0.8,1023.9,7.2,0,13,0,240,0,19,0.3,0,13.175,0.9,1.2,7.7,7.7,0.2
04-Oct-18,0,16,0,10.2,0,11.6,0,2.8,1018.7,6.1,0,12,0,350,0,17,0,0,13.2,0.9,1.2,5.7,5.7,-1.7
05-Oct-18,0,12.1,0,6.9,0,8.4,2,0,1015.2,5.9,0,10,0,330,0,14,1.5,0,12.3,1.1,1.5,6.7,6.7,-0.5
06-Oct-18,0,12.7,0,3.6,0,1.5,3,0,1018.5,5.7,0,11,0,340,0,17,9.2,0,10.925,1.3,1.8,7.9,7.9,0.7
